[시군구별 및 성별 및 연령별 불면증 진료현황],,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,"(단위: 원, 일, 명)",
시도,시군구,성별,연령구분, 2019년 ,,, 2020년 ,,, 2021년 ,,, 2022년 ,,, 2023년 ,,
,,,,요양급여비용,입내원일수,환자수,요양급여비용,입내원일수,환자수,요양급여비용,입내원일수,환자수,요양급여비용,입내원일수,환자수,요양급여비용,입내원일수,환자수
서울,강서구,여,70~79세," 62,103,180 "," 2,220 ", 604 ," 73,417,930 "," 2,458 ", 666 ," 92,544,810 "," 2,634 ", 727 ," 105,029,260 "," 2,972 ", 828 ," 137,349,520 "," 3,385 ", 861 
서울,강서구,여,80~89세," 33,136,680 "," 1,525 ", 386 ," 35,338,750 "," 1,499 ", 386 ," 37,025,710 "," 1,440 ", 376 ," 39,057,510 "," 1,444 ", 385 ," 47,600,760 "," 1,582 ", 398 
서울,강서구,여,90~99세," 5,596,550 ", 362 , 85 ," 4,868,470 ", 342 , 91 ," 3,961,390 ", 310 , 67 ," 5,100,460 ", 283 , 67 ," 5,477,790 ", 301 , 85 
서울,강서구,여,100세 이상, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - 
서울,관악구,남,0~9세, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - 
서울,관악구,남,10~19세," 1,061,180 ", 39 , 24 ," 1,380,350 ", 50 , 29 ," 991,420 ", 27 , 17 ," 1,368,410 ", 40 , 20 ," 2,990,040 ", 69 , 29 
서울,관악구,남,20~29세," 25,172,130 ", 900 , 337 ," 35,519,980 "," 1,083 ", 349 ," 52,326,440 "," 1,553 ", 396 ," 59,600,800 "," 1,527 ", 467 ," 62,764,650 "," 1,476 ", 408 
서울,관악구,남,30~39세," 46,758,230 "," 1,670 ", 424 ," 45,263,920 "," 1,570 ", 410 ," 55,348,170 "," 1,772 ", 422 ," 78,072,160 "," 2,079 ", 491 ," 76,768,430 "," 2,112 ", 494 
서울,관악구,남,40~49세," 32,411,010 "," 1,327 ", 280 ," 35,289,660 "," 1,237 ", 291 ," 36,002,280 "," 1,304 ", 299 ," 42,521,440 "," 1,339 ", 329 ," 50,524,070 "," 1,581 ", 343 
서울,관악구,남,50~59세," 28,495,500 "," 1,186 ", 316 ," 37,665,950 "," 1,419 ", 333 ," 43,374,770 "," 1,524 ", 346 ," 51,826,890 "," 1,766 ", 379 ," 60,891,080 "," 1,831 ", 385 
서울,관악구,남,60~69세," 45,172,480 "," 1,686 ", 436 ," 48,172,950 "," 1,583 ", 426 ," 49,931,040 "," 1,687 ", 447 ," 56,262,250 "," 1,728 ", 484 ," 66,686,340 "," 1,897 ", 481 
서울,관악구,남,70~79세," 47,324,130 "," 2,039 ", 486 ," 48,501,960 "," 2,088 ", 517 ," 47,785,000 "," 1,960 ", 467 ," 51,691,580 "," 2,016 ", 482 ," 56,274,670 "," 2,048 ", 475 
서울,관악구,남,80~89세," 16,168,100 ", 847 , 199 ," 17,984,290 ", 977 , 212 ," 20,417,320 ", 982 , 221 ," 25,566,070 "," 1,150 ", 261 ," 33,415,280 "," 1,309 ", 291 
서울,관악구,남,90~99세," 1,772,560 ", 118 , 14 ," 1,148,690 ", 90 , 21 ," 1,346,430 ", 75 , 20 ," 1,988,470 ", 64 , 20 ," 2,197,480 ", 79 , 18 
서울,관악구,남,100세 이상, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - 
서울,관악구,여,0~9세, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - 
서울,관악구,여,10~19세," 1,589,890 ", 53 , 22 ," 2,115,470 ", 55 , 19 ," 4,222,900 ", 58 , 18 ," 4,375,350 ", 56 , 19 ," 3,184,230 ", 61 , 26 
서울,관악구,여,20~29세," 53,870,910 "," 1,685 ", 445 ," 67,694,580 "," 1,787 ", 449 ," 95,276,850 "," 2,092 ", 487 ," 87,769,960 "," 1,869 ", 493 ," 112,222,240 "," 2,054 ", 524 
서울,관악구,여,30~39세," 50,304,750 "," 1,750 ", 369 ," 64,424,840 "," 1,779 ", 386 ," 84,828,290 "," 1,911 ", 400 ," 84,112,610 "," 1,807 ", 415 ," 97,704,670 "," 2,029 ", 426 
서울,관악구,여,40~49세," 39,824,960 "," 1,549 ", 389 ," 48,543,510 "," 1,603 ", 386 ," 54,629,610 "," 1,660 ", 408 ," 63,440,200 "," 1,722 ", 401 ," 66,858,730 "," 1,685 ", 396 
서울,관악구,여,50~59세," 58,563,830 "," 2,254 ", 618 ," 56,094,830 "," 1,958 ", 610 ," 59,500,450 "," 1,968 ", 606 ," 72,288,080 "," 2,249 ", 641 ," 81,410,700 "," 2,432 ", 617 
서울,관악구,여,60~69세," 72,960,590 "," 2,710 ", 720 ," 82,145,960 "," 2,994 ", 777 ," 92,082,550 "," 3,020 ", 818 ," 95,018,330 "," 3,099 ", 834 ," 99,459,120 "," 3,160 ", 886 
서울,관악구,여,70~79세," 48,767,270 "," 2,099 ", 535 ," 55,926,950 "," 2,339 ", 583 ," 63,336,150 "," 2,455 ", 620 ," 71,501,080 "," 2,485 ", 642 ," 73,978,830 "," 2,428 ", 623 
서울,관악구,여,80~89세," 19,287,700 "," 1,021 ", 247 ," 23,742,730 "," 1,224 ", 277 ," 26,309,860 "," 1,317 ", 303 ," 31,681,410 "," 1,310 ", 287 ," 30,796,160 "," 1,188 ", 302 
서울,관악구,여,90~99세," 1,728,040 ", 113 , 29 ," 2,420,920 ", 119 , 29 ," 2,406,140 ", 97 , 26 ," 2,511,430 ", 121 , 38 ," 3,629,960 ", 153 , 44 
서울,관악구,여,100세 이상, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - 
서울,구로구,남,0~9세, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - 
서울,구로구,남,10~19세, - , - , - , - , - , - , - , - , - ," 1,233,720 ", 34 , 17 , - , - , - 
서울,구로구,남,20~29세," 10,199,650 ", 316 , 99 ," 17,284,920 ", 441 , 134 ," 15,839,890 ", 425 , 116 ," 18,370,060 ", 411 , 97 ," 21,525,160 ", 426 , 107 
서울,구로구,남,30~39세," 14,326,170 ", 565 , 163 ," 20,021,210 ", 653 , 160 ," 27,923,880 ", 743 , 181 ," 31,907,430 ", 757 , 210 ," 31,760,450 ", 709 , 210 
서울,구로구,남,40~49세," 18,238,850 ", 721 , 229 ," 18,671,570 ", 783 , 246 ," 17,420,740 ", 624 , 193 ," 20,244,340 ", 737 , 243 ," 28,924,310 ", 874 , 245 
서울,구로구,남,50~59세," 25,664,600 "," 1,132 ", 343 ," 26,845,220 "," 1,201 ", 371 ," 26,107,770 "," 1,138 ", 334 ," 31,679,420 "," 1,162 ", 362 ," 40,952,800 "," 1,363 ", 390 
서울,구로구,남,60~69세," 31,835,240 "," 1,386 ", 447 ," 28,195,790 "," 1,322 ", 456 ," 36,059,320 "," 1,493 ", 464 ," 44,339,300 "," 1,742 ", 505 ," 48,388,650 "," 1,884 ", 562 
서울,구로구,남,70~79세," 30,579,930 "," 1,456 ", 426 ," 30,907,930 "," 1,577 ", 438 ," 38,079,670 "," 1,651 ", 430 ," 37,940,790 "," 1,669 ", 442 ," 44,333,520 "," 1,859 ", 471 
서울,구로구,남,80~89세," 8,471,560 ", 483 , 158 ," 9,416,110 ", 570 , 164 ," 12,038,070 ", 673 , 191 ," 17,638,580 ", 796 , 221 ," 19,282,110 ", 872 , 239 
서울,구로구,남,90~99세," 1,281,000 ", 67 , 19 ," 1,226,160 ", 105 , 27 ," 1,017,620 ", 74 , 24 ," 1,127,580 ", 71 , 17 ," 1,705,270 ", 68 , 20 
서울,구로구,남,100세 이상, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - 
서울,구로구,여,0~9세, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - 
